year,ignore,temperature,percentile,scenario,color_val
1917.04,,-0.33,hist,blue,"rgb(1,1,1)"
1918.04,,-0.14,hist,blue,"rgb(1,1,1)"
1919.04,,0.08,hist,blue,"rgb(1,1,1)"
1920.04,,0.07,hist,blue,"rgb(1,1,1)"
1921.04,,0.17,hist,blue,"rgb(1,1,1)"
1922.04,,-0.07,hist,blue,"rgb(1,1,1)"
1923.04,,-0.01,hist,blue,"rgb(1,1,1)"
1924.04,,0,hist,blue,"rgb(1,1,1)"
1925.04,,-0.11,hist,blue,"rgb(1,1,1)"
1926.04,,0.43,hist,blue,"rgb(1,1,1)"
1927.04,,0.03,hist,blue,"rgb(1,1,1)"
1928.04,,0.25,hist,blue,"rgb(1,1,1)"
1929.04,,-0.19,hist,blue,"rgb(1,1,1)"
1930.04,,-0.03,hist,blue,"rgb(1,1,1)"
1931.04,,0.21,hist,blue,"rgb(1,1,1)"
1932.04,,0.41,hist,blue,"rgb(1,1,1)"
1933.04,,-0.03,hist,blue,"rgb(1,1,1)"
1934.04,,0,hist,blue,"rgb(1,1,1)"
1935.04,,-0.02,hist,blue,"rgb(1,1,1)"
1936.04,,-0.03,hist,blue,"rgb(1,1,1)"
1937.04,,0.15,hist,blue,"rgb(1,1,1)"
1938.04,,0.29,hist,blue,"rgb(1,1,1)"
1939.04,,0.18,hist,blue,"rgb(1,1,1)"
1940.04,,0.19,hist,blue,"rgb(1,1,1)"
1941.04,,0.34,hist,blue,"rgb(1,1,1)"
1942.04,,0.53,hist,blue,"rgb(1,1,1)"
1943.04,,0.17,hist,blue,"rgb(1,1,1)"
1944.04,,0.6,hist,blue,"rgb(1,1,1)"
1945.04,,0.34,hist,blue,"rgb(1,1,1)"
1946.04,,0.4,hist,blue,"rgb(1,1,1)"
1947.04,,0.15,hist,blue,"rgb(1,1,1)"
1948.04,,0.34,hist,blue,"rgb(1,1,1)"
1949.04,,0.38,hist,blue,"rgb(1,1,1)"
1950.04,,-0.03,hist,blue,"rgb(1,1,1)"
1951.04,,-0.07,hist,blue,"rgb(1,1,1)"
1952.04,,0.43,hist,blue,"rgb(1,1,1)"
1953.04,,0.34,hist,blue,"rgb(1,1,1)"
1954.04,,0.03,hist,blue,"rgb(1,1,1)"
1955.04,,0.4,hist,blue,"rgb(1,1,1)"
1956.04,,0.08,hist,blue,"rgb(1,1,1)"
1957.04,,0.13,hist,blue,"rgb(1,1,1)"
1958.04,,0.58,hist,blue,"rgb(1,1,1)"
1959.04,,0.35,hist,blue,"rgb(1,1,1)"
1960.04,,0.25,hist,blue,"rgb(1,1,1)"
1961.04,,0.33,hist,blue,"rgb(1,1,1)"
1962.04,,0.34,hist,blue,"rgb(1,1,1)"
1963.04,,0.26,hist,blue,"rgb(1,1,1)"
1964.04,,0.22,hist,blue,"rgb(1,1,1)"
1965.04,,0.18,hist,blue,"rgb(1,1,1)"
1966.04,,0.15,hist,blue,"rgb(1,1,1)"
1967.04,,0.15,hist,blue,"rgb(1,1,1)"
1968.04,,0.04,hist,blue,"rgb(1,1,1)"
1969.04,,0.15,hist,blue,"rgb(1,1,1)"
1970.04,,0.37,hist,blue,"rgb(1,1,1)"
1971.04,,0.22,hist,blue,"rgb(1,1,1)"
1972.04,,-0.03,hist,blue,"rgb(1,1,1)"
1973.04,,0.47,hist,blue,"rgb(1,1,1)"
1974.04,,0.01,hist,blue,"rgb(1,1,1)"
1975.04,,0.27,hist,blue,"rgb(1,1,1)"
1976.04,,0.16,hist,blue,"rgb(1,1,1)"
1977.04,,0.34,hist,blue,"rgb(1,1,1)"
1978.04,,0.33,hist,blue,"rgb(1,1,1)"
1979.04,,0.34,hist,blue,"rgb(1,1,1)"
1980.04,,0.5,hist,blue,"rgb(1,1,1)"
1981.04,,0.71,hist,blue,"rgb(1,1,1)"
1982.04,,0.31,hist,blue,"rgb(1,1,1)"
1983.04,,0.73,hist,blue,"rgb(1,1,1)"
1984.04,,0.48,hist,blue,"rgb(1,1,1)"
1985.04,,0.4,hist,blue,"rgb(1,1,1)"
1986.04,,0.48,hist,blue,"rgb(1,1,1)"
1987.04,,0.5,hist,blue,"rgb(1,1,1)"
1988.04,,0.75,hist,blue,"rgb(1,1,1)"
1989.04,,0.34,hist,blue,"rgb(1,1,1)"
1990.04,,0.58,hist,blue,"rgb(1,1,1)"
1991.04,,0.62,hist,blue,"rgb(1,1,1)"
1992.04,,0.67,hist,blue,"rgb(1,1,1)"
1993.04,,0.61,hist,blue,"rgb(1,1,1)"
1994.04,,0.5,hist,blue,"rgb(1,1,1)"
1995.04,,0.73,hist,blue,"rgb(1,1,1)"
1996.04,,0.47,hist,blue,"rgb(1,1,1)"
1997.04,,0.55,hist,blue,"rgb(1,1,1)"
1998.04,,0.81,hist,blue,"rgb(1,1,1)"
1999.04,,0.69,hist,blue,"rgb(1,1,1)"
2000.04,,0.52,hist,blue,"rgb(1,1,1)"
2001.04,,0.67,hist,blue,"rgb(1,1,1)"
2002.04,,0.95,hist,blue,"rgb(1,1,1)"
2003.04,,0.94,hist,blue,"rgb(1,1,1)"
2004.04,,0.82,hist,blue,"rgb(1,1,1)"
2005.04,,0.9,hist,blue,"rgb(1,1,1)"
2006.04,,0.75,hist,blue,"rgb(1,1,1)"
2007.04,,1.15,hist,blue,"rgb(1,1,1)"
2008.04,,0.48,hist,blue,"rgb(1,1,1)"
2009.04,,0.83,hist,blue,"rgb(1,1,1)"
2010.04,,0.93,hist,blue,"rgb(1,1,1)"
2011.04,,0.7,hist,blue,"rgb(1,1,1)"
2012.04,,0.65,hist,blue,"rgb(1,1,1)"
2013.04,,0.84,hist,blue,"rgb(1,1,1)"
2014.04,,0.91,hist,blue,"rgb(1,1,1)"
2015.04,,1.03,hist,blue,"rgb(1,1,1)"
2016.04,,1.32,hist,blue,"rgb(1,1,1)"
2017.04,,1.14,hist,blue,"rgb(1,1,1)"
2018,,1.056,50,blue,"rgb(100,100,255)"
2019,,1.079,50,blue,"rgb(100,100,255)"
2020,,1.103,50,blue,"rgb(100,100,255)"
2021,,1.127,50,blue,"rgb(100,100,255)"
2022,,1.151,50,blue,"rgb(100,100,255)"
2023,,1.176,50,blue,"rgb(100,100,255)"
2024,,1.201,50,blue,"rgb(100,100,255)"
2025,,1.224,50,blue,"rgb(100,100,255)"
2026,,1.247,50,blue,"rgb(100,100,255)"
2027,,1.269,50,blue,"rgb(100,100,255)"
2028,,1.29,50,blue,"rgb(100,100,255)"
2029,,1.31,50,blue,"rgb(100,100,255)"
2030,,1.329,50,blue,"rgb(100,100,255)"
2031,,1.345,50,blue,"rgb(100,100,255)"
2032,,1.36,50,blue,"rgb(100,100,255)"
2033,,1.373,50,blue,"rgb(100,100,255)"
2034,,1.385,50,blue,"rgb(100,100,255)"
2035,,1.396,50,blue,"rgb(100,100,255)"
2036,,1.404,50,blue,"rgb(100,100,255)"
2037,,1.411,50,blue,"rgb(100,100,255)"
2038,,1.417,50,blue,"rgb(100,100,255)"
2039,,1.421,50,blue,"rgb(100,100,255)"
2040,,1.423,50,blue,"rgb(100,100,255)"
2041,,1.425,50,blue,"rgb(100,100,255)"
2042,,1.424,50,blue,"rgb(100,100,255)"
2043,,1.423,50,blue,"rgb(100,100,255)"
2044,,1.422,50,blue,"rgb(100,100,255)"
2045,,1.419,50,blue,"rgb(100,100,255)"
2046,,1.416,50,blue,"rgb(100,100,255)"
2047,,1.412,50,blue,"rgb(100,100,255)"
2048,,1.408,50,blue,"rgb(100,100,255)"
2049,,1.403,50,blue,"rgb(100,100,255)"
2050,,1.398,50,blue,"rgb(100,100,255)"
2051,,1.393,50,blue,"rgb(100,100,255)"
2052,,1.388,50,blue,"rgb(100,100,255)"
2053,,1.383,50,blue,"rgb(100,100,255)"
2054,,1.377,50,blue,"rgb(100,100,255)"
2055,,1.371,50,blue,"rgb(100,100,255)"
2056,,1.366,50,blue,"rgb(100,100,255)"
2057,,1.36,50,blue,"rgb(100,100,255)"
2058,,1.354,50,blue,"rgb(100,100,255)"
2059,,1.348,50,blue,"rgb(100,100,255)"
2060,,1.343,50,blue,"rgb(100,100,255)"
2061,,1.337,50,blue,"rgb(100,100,255)"
2062,,1.332,50,blue,"rgb(100,100,255)"
2063,,1.326,50,blue,"rgb(100,100,255)"
2064,,1.321,50,blue,"rgb(100,100,255)"
2065,,1.316,50,blue,"rgb(100,100,255)"
2066,,1.311,50,blue,"rgb(100,100,255)"
2067,,1.306,50,blue,"rgb(100,100,255)"
2068,,1.301,50,blue,"rgb(100,100,255)"
2069,,1.296,50,blue,"rgb(100,100,255)"
2070,,1.291,50,blue,"rgb(100,100,255)"
2071,,1.286,50,blue,"rgb(100,100,255)"
2072,,1.281,50,blue,"rgb(100,100,255)"
2073,,1.276,50,blue,"rgb(100,100,255)"
2074,,1.271,50,blue,"rgb(100,100,255)"
2075,,1.267,50,blue,"rgb(100,100,255)"
2076,,1.263,50,blue,"rgb(100,100,255)"
2077,,1.259,50,blue,"rgb(100,100,255)"
2078,,1.255,50,blue,"rgb(100,100,255)"
2079,,1.251,50,blue,"rgb(100,100,255)"
2080,,1.247,50,blue,"rgb(100,100,255)"
2081,,1.244,50,blue,"rgb(100,100,255)"
2082,,1.241,50,blue,"rgb(100,100,255)"
2083,,1.238,50,blue,"rgb(100,100,255)"
2084,,1.235,50,blue,"rgb(100,100,255)"
2085,,1.232,50,blue,"rgb(100,100,255)"
2086,,1.229,50,blue,"rgb(100,100,255)"
2087,,1.227,50,blue,"rgb(100,100,255)"
2088,,1.224,50,blue,"rgb(100,100,255)"
2089,,1.221,50,blue,"rgb(100,100,255)"
2090,,1.218,50,blue,"rgb(100,100,255)"
2091,,1.216,50,blue,"rgb(100,100,255)"
2092,,1.213,50,blue,"rgb(100,100,255)"
2093,,1.21,50,blue,"rgb(100,100,255)"
2094,,1.208,50,blue,"rgb(100,100,255)"
2095,,1.205,50,blue,"rgb(100,100,255)"
2096,,1.203,50,blue,"rgb(100,100,255)"
2097,,1.2,50,blue,"rgb(100,100,255)"
2098,,1.198,50,blue,"rgb(100,100,255)"
2099,,1.195,50,blue,"rgb(100,100,255)"
2100,,1.193,50,blue,"rgb(100,100,255)"
2018,,0.845,17,blue,"rgb(100,100,255)"
2019,,0.859,17,blue,"rgb(100,100,255)"
2020,,0.874,17,blue,"rgb(100,100,255)"
2021,,0.889,17,blue,"rgb(100,100,255)"
2022,,0.904,17,blue,"rgb(100,100,255)"
2023,,0.92,17,blue,"rgb(100,100,255)"
2024,,0.934,17,blue,"rgb(100,100,255)"
2025,,0.949,17,blue,"rgb(100,100,255)"
2026,,0.962,17,blue,"rgb(100,100,255)"
2027,,0.975,17,blue,"rgb(100,100,255)"
2028,,0.988,17,blue,"rgb(100,100,255)"
2029,,0.999,17,blue,"rgb(100,100,255)"
2030,,1.01,17,blue,"rgb(100,100,255)"
2031,,1.02,17,blue,"rgb(100,100,255)"
2032,,1.028,17,blue,"rgb(100,100,255)"
2033,,1.035,17,blue,"rgb(100,100,255)"
2034,,1.042,17,blue,"rgb(100,100,255)"
2035,,1.048,17,blue,"rgb(100,100,255)"
2036,,1.052,17,blue,"rgb(100,100,255)"
2037,,1.056,17,blue,"rgb(100,100,255)"
2038,,1.059,17,blue,"rgb(100,100,255)"
2039,,1.061,17,blue,"rgb(100,100,255)"
2040,,1.062,17,blue,"rgb(100,100,255)"
2041,,1.062,17,blue,"rgb(100,100,255)"
2042,,1.061,17,blue,"rgb(100,100,255)"
2043,,1.06,17,blue,"rgb(100,100,255)"
2044,,1.059,17,blue,"rgb(100,100,255)"
2045,,1.057,17,blue,"rgb(100,100,255)"
2046,,1.054,17,blue,"rgb(100,100,255)"
2047,,1.052,17,blue,"rgb(100,100,255)"
2048,,1.049,17,blue,"rgb(100,100,255)"
2049,,1.046,17,blue,"rgb(100,100,255)"
2050,,1.043,17,blue,"rgb(100,100,255)"
2051,,1.039,17,blue,"rgb(100,100,255)"
2052,,1.036,17,blue,"rgb(100,100,255)"
2053,,1.033,17,blue,"rgb(100,100,255)"
2054,,1.029,17,blue,"rgb(100,100,255)"
2055,,1.025,17,blue,"rgb(100,100,255)"
2056,,1.021,17,blue,"rgb(100,100,255)"
2057,,1.018,17,blue,"rgb(100,100,255)"
2058,,1.014,17,blue,"rgb(100,100,255)"
2059,,1.011,17,blue,"rgb(100,100,255)"
2060,,1.007,17,blue,"rgb(100,100,255)"
2061,,1.004,17,blue,"rgb(100,100,255)"
2062,,1,17,blue,"rgb(100,100,255)"
2063,,0.997,17,blue,"rgb(100,100,255)"
2064,,0.994,17,blue,"rgb(100,100,255)"
2065,,0.991,17,blue,"rgb(100,100,255)"
2066,,0.988,17,blue,"rgb(100,100,255)"
2067,,0.985,17,blue,"rgb(100,100,255)"
2068,,0.982,17,blue,"rgb(100,100,255)"
2069,,0.979,17,blue,"rgb(100,100,255)"
2070,,0.976,17,blue,"rgb(100,100,255)"
2071,,0.972,17,blue,"rgb(100,100,255)"
2072,,0.969,17,blue,"rgb(100,100,255)"
2073,,0.967,17,blue,"rgb(100,100,255)"
2074,,0.964,17,blue,"rgb(100,100,255)"
2075,,0.961,17,blue,"rgb(100,100,255)"
2076,,0.959,17,blue,"rgb(100,100,255)"
2077,,0.956,17,blue,"rgb(100,100,255)"
2078,,0.954,17,blue,"rgb(100,100,255)"
2079,,0.952,17,blue,"rgb(100,100,255)"
2080,,0.95,17,blue,"rgb(100,100,255)"
2081,,0.948,17,blue,"rgb(100,100,255)"
2082,,0.946,17,blue,"rgb(100,100,255)"
2083,,0.944,17,blue,"rgb(100,100,255)"
2084,,0.942,17,blue,"rgb(100,100,255)"
2085,,0.941,17,blue,"rgb(100,100,255)"
2086,,0.939,17,blue,"rgb(100,100,255)"
2087,,0.937,17,blue,"rgb(100,100,255)"
2088,,0.936,17,blue,"rgb(100,100,255)"
2089,,0.934,17,blue,"rgb(100,100,255)"
2090,,0.933,17,blue,"rgb(100,100,255)"
2091,,0.931,17,blue,"rgb(100,100,255)"
2092,,0.93,17,blue,"rgb(100,100,255)"
2093,,0.928,17,blue,"rgb(100,100,255)"
2094,,0.927,17,blue,"rgb(100,100,255)"
2095,,0.925,17,blue,"rgb(100,100,255)"
2096,,0.924,17,blue,"rgb(100,100,255)"
2097,,0.922,17,blue,"rgb(100,100,255)"
2098,,0.921,17,blue,"rgb(100,100,255)"
2099,,0.92,17,blue,"rgb(100,100,255)"
2100,,0.918,17,blue,"rgb(100,100,255)"
2018,,1.263,83,blue,"rgb(100,100,255)"
2019,,1.292,83,blue,"rgb(100,100,255)"
2020,,1.322,83,blue,"rgb(100,100,255)"
2021,,1.354,83,blue,"rgb(100,100,255)"
2022,,1.386,83,blue,"rgb(100,100,255)"
2023,,1.419,83,blue,"rgb(100,100,255)"
2024,,1.452,83,blue,"rgb(100,100,255)"
2025,,1.485,83,blue,"rgb(100,100,255)"
2026,,1.517,83,blue,"rgb(100,100,255)"
2027,,1.547,83,blue,"rgb(100,100,255)"
2028,,1.577,83,blue,"rgb(100,100,255)"
2029,,1.605,83,blue,"rgb(100,100,255)"
2030,,1.631,83,blue,"rgb(100,100,255)"
2031,,1.655,83,blue,"rgb(100,100,255)"
2032,,1.677,83,blue,"rgb(100,100,255)"
2033,,1.696,83,blue,"rgb(100,100,255)"
2034,,1.714,83,blue,"rgb(100,100,255)"
2035,,1.731,83,blue,"rgb(100,100,255)"
2036,,1.744,83,blue,"rgb(100,100,255)"
2037,,1.755,83,blue,"rgb(100,100,255)"
2038,,1.765,83,blue,"rgb(100,100,255)"
2039,,1.772,83,blue,"rgb(100,100,255)"
2040,,1.778,83,blue,"rgb(100,100,255)"
2041,,1.781,83,blue,"rgb(100,100,255)"
2042,,1.783,83,blue,"rgb(100,100,255)"
2043,,1.783,83,blue,"rgb(100,100,255)"
2044,,1.782,83,blue,"rgb(100,100,255)"
2045,,1.78,83,blue,"rgb(100,100,255)"
2046,,1.778,83,blue,"rgb(100,100,255)"
2047,,1.774,83,blue,"rgb(100,100,255)"
2048,,1.77,83,blue,"rgb(100,100,255)"
2049,,1.765,83,blue,"rgb(100,100,255)"
2050,,1.761,83,blue,"rgb(100,100,255)"
2051,,1.756,83,blue,"rgb(100,100,255)"
2052,,1.75,83,blue,"rgb(100,100,255)"
2053,,1.744,83,blue,"rgb(100,100,255)"
2054,,1.738,83,blue,"rgb(100,100,255)"
2055,,1.732,83,blue,"rgb(100,100,255)"
2056,,1.725,83,blue,"rgb(100,100,255)"
2057,,1.719,83,blue,"rgb(100,100,255)"
2058,,1.712,83,blue,"rgb(100,100,255)"
2059,,1.706,83,blue,"rgb(100,100,255)"
2060,,1.7,83,blue,"rgb(100,100,255)"
2061,,1.693,83,blue,"rgb(100,100,255)"
2062,,1.687,83,blue,"rgb(100,100,255)"
2063,,1.681,83,blue,"rgb(100,100,255)"
2064,,1.675,83,blue,"rgb(100,100,255)"
2065,,1.67,83,blue,"rgb(100,100,255)"
2066,,1.664,83,blue,"rgb(100,100,255)"
2067,,1.659,83,blue,"rgb(100,100,255)"
2068,,1.653,83,blue,"rgb(100,100,255)"
2069,,1.647,83,blue,"rgb(100,100,255)"
2070,,1.642,83,blue,"rgb(100,100,255)"
2071,,1.636,83,blue,"rgb(100,100,255)"
2072,,1.63,83,blue,"rgb(100,100,255)"
2073,,1.624,83,blue,"rgb(100,100,255)"
2074,,1.619,83,blue,"rgb(100,100,255)"
2075,,1.614,83,blue,"rgb(100,100,255)"
2076,,1.609,83,blue,"rgb(100,100,255)"
2077,,1.604,83,blue,"rgb(100,100,255)"
2078,,1.6,83,blue,"rgb(100,100,255)"
2079,,1.596,83,blue,"rgb(100,100,255)"
2080,,1.592,83,blue,"rgb(100,100,255)"
2081,,1.588,83,blue,"rgb(100,100,255)"
2082,,1.585,83,blue,"rgb(100,100,255)"
2083,,1.582,83,blue,"rgb(100,100,255)"
2084,,1.579,83,blue,"rgb(100,100,255)"
2085,,1.576,83,blue,"rgb(100,100,255)"
2086,,1.573,83,blue,"rgb(100,100,255)"
2087,,1.57,83,blue,"rgb(100,100,255)"
2088,,1.567,83,blue,"rgb(100,100,255)"
2089,,1.564,83,blue,"rgb(100,100,255)"
2090,,1.562,83,blue,"rgb(100,100,255)"
2091,,1.559,83,blue,"rgb(100,100,255)"
2092,,1.556,83,blue,"rgb(100,100,255)"
2093,,1.553,83,blue,"rgb(100,100,255)"
2094,,1.55,83,blue,"rgb(100,100,255)"
2095,,1.548,83,blue,"rgb(100,100,255)"
2096,,1.545,83,blue,"rgb(100,100,255)"
2097,,1.543,83,blue,"rgb(100,100,255)"
2098,,1.54,83,blue,"rgb(100,100,255)"
2099,,1.537,83,blue,"rgb(100,100,255)"
2100,,1.535,83,blue,"rgb(100,100,255)"
1850.04,,-0.029,50,purple,"rgb(255,100,150)"
1851.04,,-0.028,50,purple,"rgb(255,100,150)"
1852.04,,-0.027,50,purple,"rgb(255,100,150)"
1853.04,,-0.025,50,purple,"rgb(255,100,150)"
1854.04,,-0.024,50,purple,"rgb(255,100,150)"
1855.04,,-0.024,50,purple,"rgb(255,100,150)"
1856.04,,-0.024,50,purple,"rgb(255,100,150)"
1857.04,,-0.024,50,purple,"rgb(255,100,150)"
1858.04,,-0.023,50,purple,"rgb(255,100,150)"
1859.04,,-0.023,50,purple,"rgb(255,100,150)"
1860.04,,-0.023,50,purple,"rgb(255,100,150)"
1861.04,,-0.024,50,purple,"rgb(255,100,150)"
1862.04,,-0.024,50,purple,"rgb(255,100,150)"
1863.04,,-0.025,50,purple,"rgb(255,100,150)"
1864.04,,-0.025,50,purple,"rgb(255,100,150)"
1865.04,,-0.024,50,purple,"rgb(255,100,150)"
1866.04,,-0.024,50,purple,"rgb(255,100,150)"
1867.04,,-0.023,50,purple,"rgb(255,100,150)"
1868.04,,-0.022,50,purple,"rgb(255,100,150)"
1869.04,,-0.02,50,purple,"rgb(255,100,150)"
1870.04,,-0.019,50,purple,"rgb(255,100,150)"
1871.04,,-0.017,50,purple,"rgb(255,100,150)"
1872.04,,-0.015,50,purple,"rgb(255,100,150)"
1873.04,,-0.013,50,purple,"rgb(255,100,150)"
1874.04,,-0.011,50,purple,"rgb(255,100,150)"
1875.04,,-0.008,50,purple,"rgb(255,100,150)"
1876.04,,-0.005,50,purple,"rgb(255,100,150)"
1877.04,,-0.003,50,purple,"rgb(255,100,150)"
1878.04,,-0.002,50,purple,"rgb(255,100,150)"
1879.04,,0,50,purple,"rgb(255,100,150)"
1880.04,,0.002,50,purple,"rgb(255,100,150)"
1881.04,,0.003,50,purple,"rgb(255,100,150)"
1882.04,,0.004,50,purple,"rgb(255,100,150)"
1883.04,,0.005,50,purple,"rgb(255,100,150)"
1884.04,,0.007,50,purple,"rgb(255,100,150)"
1885.04,,0.009,50,purple,"rgb(255,100,150)"
1886.04,,0.011,50,purple,"rgb(255,100,150)"
1887.04,,0.014,50,purple,"rgb(255,100,150)"
1888.04,,0.018,50,purple,"rgb(255,100,150)"
1889.04,,0.022,50,purple,"rgb(255,100,150)"
1890.04,,0.026,50,purple,"rgb(255,100,150)"
1891.04,,0.029,50,purple,"rgb(255,100,150)"
1892.04,,0.032,50,purple,"rgb(255,100,150)"
1893.04,,0.035,50,purple,"rgb(255,100,150)"
1894.04,,0.038,50,purple,"rgb(255,100,150)"
1895.04,,0.04,50,purple,"rgb(255,100,150)"
1896.04,,0.043,50,purple,"rgb(255,100,150)"
1897.04,,0.045,50,purple,"rgb(255,100,150)"
1898.04,,0.048,50,purple,"rgb(255,100,150)"
1899.04,,0.051,50,purple,"rgb(255,100,150)"
1900.04,,0.054,50,purple,"rgb(255,100,150)"
1901.04,,0.056,50,purple,"rgb(255,100,150)"
1902.04,,0.057,50,purple,"rgb(255,100,150)"
1903.04,,0.059,50,purple,"rgb(255,100,150)"
1904.04,,0.063,50,purple,"rgb(255,100,150)"
1905.04,,0.066,50,purple,"rgb(255,100,150)"
1906.04,,0.069,50,purple,"rgb(255,100,150)"
1907.04,,0.073,50,purple,"rgb(255,100,150)"
1908.04,,0.076,50,purple,"rgb(255,100,150)"
1909.04,,0.08,50,purple,"rgb(255,100,150)"
1910.04,,0.084,50,purple,"rgb(255,100,150)"
1911.04,,0.086,50,purple,"rgb(255,100,150)"
1912.04,,0.09,50,purple,"rgb(255,100,150)"
1913.04,,0.093,50,purple,"rgb(255,100,150)"
1914.04,,0.097,50,purple,"rgb(255,100,150)"
1915.04,,0.102,50,purple,"rgb(255,100,150)"
1916.04,,0.107,50,purple,"rgb(255,100,150)"
1917.04,,0.112,50,purple,"rgb(255,100,150)"
1918.04,,0.117,50,purple,"rgb(255,100,150)"
1919.04,,0.122,50,purple,"rgb(255,100,150)"
1920.04,,0.127,50,purple,"rgb(255,100,150)"
1921.04,,0.133,50,purple,"rgb(255,100,150)"
1922.04,,0.137,50,purple,"rgb(255,100,150)"
1923.04,,0.141,50,purple,"rgb(255,100,150)"
1924.04,,0.144,50,purple,"rgb(255,100,150)"
1925.04,,0.147,50,purple,"rgb(255,100,150)"
1926.04,,0.15,50,purple,"rgb(255,100,150)"
1927.04,,0.153,50,purple,"rgb(255,100,150)"
1928.04,,0.156,50,purple,"rgb(255,100,150)"
1929.04,,0.16,50,purple,"rgb(255,100,150)"
1930.04,,0.163,50,purple,"rgb(255,100,150)"
1931.04,,0.166,50,purple,"rgb(255,100,150)"
1932.04,,0.17,50,purple,"rgb(255,100,150)"
1933.04,,0.175,50,purple,"rgb(255,100,150)"
1934.04,,0.179,50,purple,"rgb(255,100,150)"
1935.04,,0.184,50,purple,"rgb(255,100,150)"
1936.04,,0.188,50,purple,"rgb(255,100,150)"
1937.04,,0.192,50,purple,"rgb(255,100,150)"
1938.04,,0.196,50,purple,"rgb(255,100,150)"
1939.04,,0.2,50,purple,"rgb(255,100,150)"
1940.04,,0.204,50,purple,"rgb(255,100,150)"
1941.04,,0.208,50,purple,"rgb(255,100,150)"
1942.04,,0.212,50,purple,"rgb(255,100,150)"
1943.04,,0.215,50,purple,"rgb(255,100,150)"
1944.04,,0.219,50,purple,"rgb(255,100,150)"
1945.04,,0.221,50,purple,"rgb(255,100,150)"
1946.04,,0.223,50,purple,"rgb(255,100,150)"
1947.04,,0.225,50,purple,"rgb(255,100,150)"
1948.04,,0.226,50,purple,"rgb(255,100,150)"
1949.04,,0.227,50,purple,"rgb(255,100,150)"
1950.04,,0.229,50,purple,"rgb(255,100,150)"
1951.04,,0.231,50,purple,"rgb(255,100,150)"
1952.04,,0.233,50,purple,"rgb(255,100,150)"
1953.04,,0.235,50,purple,"rgb(255,100,150)"
1954.04,,0.238,50,purple,"rgb(255,100,150)"
1955.04,,0.24,50,purple,"rgb(255,100,150)"
1956.04,,0.242,50,purple,"rgb(255,100,150)"
1957.04,,0.245,50,purple,"rgb(255,100,150)"
1958.04,,0.248,50,purple,"rgb(255,100,150)"
1959.04,,0.251,50,purple,"rgb(255,100,150)"
1960.04,,0.255,50,purple,"rgb(255,100,150)"
1961.04,,0.259,50,purple,"rgb(255,100,150)"
1962.04,,0.262,50,purple,"rgb(255,100,150)"
1963.04,,0.265,50,purple,"rgb(255,100,150)"
1964.04,,0.269,50,purple,"rgb(255,100,150)"
1965.04,,0.273,50,purple,"rgb(255,100,150)"
1966.04,,0.278,50,purple,"rgb(255,100,150)"
1967.04,,0.283,50,purple,"rgb(255,100,150)"
1968.04,,0.289,50,purple,"rgb(255,100,150)"
1969.04,,0.295,50,purple,"rgb(255,100,150)"
1970.04,,0.302,50,purple,"rgb(255,100,150)"
1971.04,,0.31,50,purple,"rgb(255,100,150)"
1972.04,,0.32,50,purple,"rgb(255,100,150)"
1973.04,,0.331,50,purple,"rgb(255,100,150)"
1974.04,,0.343,50,purple,"rgb(255,100,150)"
1975.04,,0.357,50,purple,"rgb(255,100,150)"
1976.04,,0.371,50,purple,"rgb(255,100,150)"
1977.04,,0.387,50,purple,"rgb(255,100,150)"
1978.04,,0.403,50,purple,"rgb(255,100,150)"
1979.04,,0.42,50,purple,"rgb(255,100,150)"
1980.04,,0.438,50,purple,"rgb(255,100,150)"
1981.04,,0.457,50,purple,"rgb(255,100,150)"
1982.04,,0.473,50,purple,"rgb(255,100,150)"
1983.04,,0.49,50,purple,"rgb(255,100,150)"
1984.04,,0.506,50,purple,"rgb(255,100,150)"
1985.04,,0.522,50,purple,"rgb(255,100,150)"
1986.04,,0.538,50,purple,"rgb(255,100,150)"
1987.04,,0.555,50,purple,"rgb(255,100,150)"
1988.04,,0.571,50,purple,"rgb(255,100,150)"
1989.04,,0.588,50,purple,"rgb(255,100,150)"
1990.04,,0.603,50,purple,"rgb(255,100,150)"
1991.04,,0.618,50,purple,"rgb(255,100,150)"
1992.04,,0.633,50,purple,"rgb(255,100,150)"
1993.04,,0.647,50,purple,"rgb(255,100,150)"
1994.04,,0.659,50,purple,"rgb(255,100,150)"
1995.04,,0.671,50,purple,"rgb(255,100,150)"
1996.04,,0.683,50,purple,"rgb(255,100,150)"
1997.04,,0.695,50,purple,"rgb(255,100,150)"
1998.04,,0.708,50,purple,"rgb(255,100,150)"
1999.04,,0.722,50,purple,"rgb(255,100,150)"
2000.04,,0.735,50,purple,"rgb(255,100,150)"
2001.04,,0.749,50,purple,"rgb(255,100,150)"
2002.04,,0.763,50,purple,"rgb(255,100,150)"
2003.04,,0.777,50,purple,"rgb(255,100,150)"
2004.04,,0.792,50,purple,"rgb(255,100,150)"
2005.04,,0.808,50,purple,"rgb(255,100,150)"
2006.04,,0.825,50,purple,"rgb(255,100,150)"
2007.04,,0.841,50,purple,"rgb(255,100,150)"
2008.04,,0.859,50,purple,"rgb(255,100,150)"
2009.04,,0.876,50,purple,"rgb(255,100,150)"
2010.04,,0.892,50,purple,"rgb(255,100,150)"
2011.04,,0.909,50,purple,"rgb(255,100,150)"
